itemId,name,price,ratingScore,review,location,brandName,sellerName,image,categories,itemSoldCntShow,discount,cat_1,cat_2,cat_3,category
3243208075,"Necklaces, Long Pearl Necklaces to Match Ao Dai, Office, Party Dresses, Korean Fashion Style",55000,5.0,16,Vietnam,No Brand,CÔ BA BEAUTYYY AND KIDS,https://vn-live-01.slatic.net/p/1f935d91c0eae2faa1f6d8d1e59dee59.jpg,"[8943, 13340, 13603]",66.0,0.0,8943,13340,13603,thoi_trang_nu
1880667150,CHÂN VÁY XÒE PHỐI NÚT CÔNG SỞ,98000,4.9,1711,Vietnam,No Brand,TI-EL SHOP 93,https://vn-live-01.slatic.net/p/1774a1983e9a540eb6584d6119a08791.jpg,"[62540802, 62541005, 6401]",5500.0,0.45,62540802,62541005,6401,thoi_trang_nu
2136211076,Nhẫn nữ hột đính đá siêu sáng bền màu Kami trang sức sỉ,49000,5.0,84,Vietnam,KAMI,Trang sức Kami,https://vn-live-01.slatic.net/p/02b758b422610f4d9f97f122a1537fc5.jpg,"[8943, 13340, 13606]",261.0,0.0,8943,13340,13606,thoi_trang_nu
2902088666,Áo Polo Cotton Tay ngắn có cổ thời trang mùa hè hàng mới trẻ trung,79000,4.7,124,Vietnam,No Brand,LONGTUYEN.068 Xưởng May Giá Sỉ ,https://sg-test-11.slatic.net/p/50171723136b5ae38ceaf502769152e4.jpg,"[62540802, 62541801, 10100799]",328.0,0.77,62540802,62541801,10100799,thoi_trang_nu
1325859367,ĐẦM XÒE VOAN CỔ TIM DỰ TIỆC SIÊU DỄ THƯƠNG,79000,4.9,7,Vietnam,No Brand,SHOP BA MIỀN,https://vn-live-01.slatic.net/p/a8abce6bbddd46ca7c30dd5982edd22c.jpg,"[62540802, 6396]",30.0,0.6,62540802,6396,0,thoi_trang_nu
3221335472,Cute Office Style Dress N77 (Shop Accepts Uniform Orders),170000,4.9,44,Vietnam,No Brand,XƯỞNG MAY QUẾ TRÂN,https://vn-live-01.slatic.net/p/a9da1cc2232f597c8b0637bf7b9a72aa.jpg,"[62540802, 62541801, 11164]",145.0,0.0,62540802,62541801,11164,thoi_trang_nu
2805992657,"Sexy Silk Pajamas Set with Padded Lace Top, Free Size under 57kg, Sexy Silk Pajamas with Padded Silk Fabric Chili",45000,4.5,32,Vietnam,No Brand,CHILI đồ ngủ nữ,https://vn-live-01.slatic.net/p/74f01481f1804cb2ce344ee4a75a1865.jpg,"[62540204, 7985]",152.0,0.5,62540204,7985,0,thoi_trang_nu
2867057313,Super nice knit cotton hat warm wool cap design RQN2612 - requane,83976,5.0,5,Vietnam,No Brand,REQUANE,https://vn-live-01.slatic.net/p/8999f2c59ef057c6c618d81c37f85dc7.jpg,"[8943, 7811, 7824]",45.0,0.14,8943,7811,7824,thoi_trang_nu
2097168278,Quần Lót Nữ. Quần Lót Thun Lạnh Angel Hàng VNXK Siêu Mát Và Bền Có rất nhiều màu và đủ size cho các nàng lựa chọn.,19000,4.9,603,Vietnam,No Brand,Sam Sam Store’,https://vn-live-01.slatic.net/p/d244505c7700fcd5891690d28e30d3aa.png,"[62540204, 62541803, 62541602, 7980]",3100.0,0.41,62540204,62541803,62541602,thoi_trang_nu
1607247639,Quần Dài Thun Ôm Co Giãn Chất Thun Co Giãn 4 Chiều Size 40-70kg,50000,4.7,59,Vietnam,No Brand,Bảo Ngọc Shop 040120,https://vn-live-01.slatic.net/p/93dd09718e4c79e74dde711125092ba1.jpg,"[62540802, 62541005, 7954]",320.0,0.38,62540802,62541005,7954,thoi_trang_nu
1928492961,SUNYMALL Kính Râm Chống Tia UV Kính Mắt Nữ Thời Trang Kính Chống Nắng Gọng Vuông Ống Kính Vuông Kính Râm Nam Và Nữ,20500,4.8,2844,China,SUNYMALL,SUNYMALL,https://vn-live-01.slatic.net/p/2cf39dedc62dcbf70636a0ef6c365a57.jpg,"[8943, 3504, 13326]",14200.0,0.49,8943,3504,13326,thoi_trang_nu
2809362996,Chân váy nhung nữ thu đông xếp ly dáng váy tennis ngắn cạp cao tôn dáng trẻ trung chất vải nhung tuyết có quần trong.,99000,4.5,8,Vietnam,No Brand,Xưởng May Song Anh,https://sg-test-11.slatic.net/p/f29a6e8e0fb3122a55396e267e17840d.jpg,"[62540802, 62541005, 6401]",34.0,0.37,62540802,62541005,6401,thoi_trang_nu
1294527698,ĐẦM XÒE DỰ TIỆC CAO CẤP PHỐI VIỀN BÈO THẮT NƠ SANG TRỌNG,99000,4.4,47,Vietnam,No Brand,GIA KHANG_SHOP,https://vn-live-01.slatic.net/p/3cc8706d3a32fe95d1076fa6f8a875f2.jpg,"[62540802, 6396]",255.0,0.5,62540802,6396,0,thoi_trang_nu
1072066098,[HCM]ĐẦM XÒE DỰ TIỆC PHỐI LƯỚI BI CỔ DỄ THƯƠNG - D04,69000,5.0,28,Vietnam,No Brand,GIA KHANG_SHOP,https://vn-live-01.slatic.net/p/24c33ab7ef088d325e6a0a49d25e703f.jpg,"[62540802, 6396]",65.0,0.61,62540802,6396,0,thoi_trang_nu
3142131911,"Women's Office Blouse with Short Sleeves, Stylish Design, Luxurious Buttoned Design, 8 Colors, Beautiful Quality, Standard Form-At72",72000,4.8,53,Vietnam,No Brand,Giày Nữ KAT,https://sg-test-11.slatic.net/p/b89aa00b8b26f67eacca760a1cf12824.jpg,"[62540802, 62541801, 7932]",146.0,0.5,62540802,62541801,7932,thoi_trang_nu
899370754,[HCM]ĐẦM XÒE DỰ TIỆC SANG TRỌNG PHỐI NÚT SIÊU DỄ THƯƠNG,89000,4.5,23,Vietnam,No Brand,GIA KHANG_SHOP,https://vn-live-01.slatic.net/p/6ec540ac1564810275939747bb01e163.jpg,"[62540802, 6396]",98.0,0.5,62540802,6396,0,thoi_trang_nu
2221543538,Chân Váy Chữ A Công Sở Dáng Dài Cạp Cao Xẻ Sau phong cách Hàn Quốc Chân váy Midi chất vải tuyết mưa vitex mã 999,79000,4.8,271,Vietnam,No Brand,Xưởng May Song Anh,https://vn-live-01.slatic.net/p/e800fe20c38e530031d64de0ed665022.jpg,"[62540802, 62541005, 6401]",812.0,0.43,62540802,62541005,6401,thoi_trang_nu
1927446049,ĐẦM XÒE DỰ TIỆC TIỂU THƯ CHÉO DÂY SIÊU DỄ THƯƠNG,99000,4.8,398,Vietnam,No Brand,HUỲNH PHẠM SHOP,https://vn-live-01.slatic.net/p/0be73fe664a81b257d4fc5dcb4e74cb9.jpg,"[62540802, 6396]",1300.0,0.5,62540802,6396,0,thoi_trang_nu
2418085570,"Quần Lót Nữ Cotton Kháng Khuẩn Thoáng Mát, Quần Lót Cạp Vừa Lưng Thun Co Giãn Ôm Eo DLN68 - L2020",29000,4.9,553,Vietnam,No Brand,DOLOTNU68,https://vn-live-01.slatic.net/p/68eb3b1837fee89319cce8cb5bb4b33d.jpg,"[62540204, 62541803, 62541602, 7980]",3900.0,0.24,62540204,62541803,62541602,thoi_trang_nu
2510497281,"Đồng hồ cho nữ, kiểu dáng Hàn Quốc thời trang, đơn giản, dễ thương",13900,4.9,771,Vietnam,No Brand,APbc8I.Selection,https://vn-live-01.slatic.net/p/01f6835e7efe4f8d4d794d8caa084d9c.jpg,"[8943, 2765, 8945]",3100.0,0.33,8943,2765,8945,thoi_trang_nu
370472030,[HCM]Áo khoác nữ 2 lớp cao cấp hàng VNXK thấm hút mồ hôi thiết kế thời trang dây kéo chắc chắn,79000,4.7,665,Vietnam,No Brand,SHOP BA MIỀN,https://vn-live-01.slatic.net/p/a879163dd82b51e043157b37a0b92224.jpg,"[62540802, 62541801, 7975]",3200.0,0.47,62540802,62541801,7975,thoi_trang_nu
2538346242,"Áo Bra Dán Nâng Ngực Silicon Cài Trước Hình Bàn Tay – Không Gọng, Gợi Cảm, Nâng Đẩy Tự Nhiên",3900,4.9,1068,Vietnam,Lizida,CZXC78.Selection,https://vn-live-01.slatic.net/p/33a16063041fa15810164ae3758cd8e6.jpg,"[62540204, 62541006, 7979]",6100.0,0.38,62540204,62541006,7979,thoi_trang_nu
2403596952,Áo Sơ Mi Tay Dài xếp ly Ngưc Phối dây nơ cổ 𝑭𝑹𝑬𝑬𝑺𝑯𝑰𝑷  [Giá gốc tận xưởng] ÁO KIỂU NỮ CÔNG SỞ,119000,4.8,44,Vietnam,No Brand,TI-EL SHOP 93,https://vn-live-01.slatic.net/p/9ab4da06fb093efe0469c250c553f383.jpg,"[62540802, 62541801, 11164]",157.0,0.41,62540802,62541801,11164,thoi_trang_nu
2505344838,"Kẹp vuốt tóc theo phong cách Bohemian của phụ nữ với hoa nhiều màu sắc, thích hợp cho phụ kiện tóc mặc hàng ngày",3000,4.9,19285,Vietnam,No Brand,BkYxzh.Selection,https://filebroker-cdn.lazada.sg/kf/S406db3abc6a8413380e61daab39faf04n.jpg,"[8943, 7811, 7827]",71500.0,0.38,8943,7811,7827,thoi_trang_nu
2794331919,"Wide-Leg Pants That Look Like a Pleated Skirt, 95cm Long, Hacked into a Youthful, Dynamic Ruby Wave Shape Td832",119000,4.8,48,Vietnam,No Brand,FASHION Ánh Dương,https://vn-live-01.slatic.net/p/97f490d96ed9bd6b7330134e26ecad1f.jpg,"[62540802, 62541005, 7954]",775.0,0.35,62540802,62541005,7954,thoi_trang_nu
2520538373,"mũ Topi Bucket – phong cách polo shirt, cá tính & tiện dụng",8900,4.7,823,Vietnam,No Brand,VICKY LIN,https://filebroker-cdn.lazada.sg/kf/S36880682ec1240e39911f4eaf57805cdg.jpg,"[8943, 7811, 7824]",3100.0,0.34,8943,7811,7824,thoi_trang_nu
2859164596,Vải của phụ nữ túi công suất lớn nhiều túi bên ngoài dây kéo vai Túi sinh viên túi xách mua sắm,69000,4.8,109,Vietnam,No Brand,XƯỞNG BALO GIÁ RẺ,https://vn-live-01.slatic.net/p/f7d07c400578e21cd76012db6b599f4f.jpg,"[6524, 14236, 14249]",530.0,0.3,6524,14236,14249,thoi_trang_nu
2754192203,Set váy dài mặc công sở chất cotton lạnh áo cổ bẻ tay ngắn đính nút bọc có túi mix cùng chân váy xòe nữ tính,49000,4.8,35,Vietnam,No Brand,ShopNimiu,https://vn-live-01.slatic.net/p/36fadd05a6423eda162738faad339adb.jpg,"[62540802, 62541005, 6401]",172.0,0.83,62540802,62541005,6401,thoi_trang_nu
2862604393,Kính râm đổi màu nam nữ Seisen Kr06 kính mát chống ánh sáng xan nửa viền gọng vuông phong cách retro thời trang Hàn Quốc,34000,4.8,131,Vietnam,No Brand,Phụ kiện Madeline,https://vn-live-01.slatic.net/p/f77d3098d9a2bd73b031e03a7eb7a776.png,"[8943, 3504, 13326]",555.0,0.32,8943,3504,13326,thoi_trang_nu
915000119,[HCM]Áo khoác chống nắng nữ phối - Hàng Y Hình,92430,4.7,34,Vietnam,No Brand,Kho Đồ Bộ Nữ,https://vn-live-01.slatic.net/p/5c20e797403f0f9dd91ff26308ec4a73.jpg,"[62540802, 62541801, 7975]",155.0,0.43,62540802,62541801,7975,thoi_trang_nu
2614043514,Women's Jacket Made of Spotted Elastic Fabric (New Model _ Real Photos Shop Self-Taking). Sun Protection Jacket with Hood and 4 Pockets Suitable for All Body Shapes,69000,4.9,77,Vietnam,No Brand,Vân Fashion Shop,https://vn-live-01.slatic.net/p/1fd0bcf7438574e644b918242b1c4cb9.png,"[62540802, 62541801, 7975]",219.0,0.37,62540802,62541801,7975,thoi_trang_nu
2589337588,"2-Piece Pajamas, Home Pajamas, Shorts Made of Soft, Cool Silk Chili",69000,5.0,88,Vietnam,No Brand,CHILI đồ ngủ nữ,https://vn-live-01.slatic.net/p/c563549d0398ed04de4601e4b76086ab.jpg,"[62540204, 7985]",434.0,0.31,62540204,7985,0,thoi_trang_nu
2403363529,"Áo khoác lông cừu tai gấu form rộng, áo lông nữ mượt mà 2 mặt màu đen trắng nâu hồng thời trang hàn quôc AMEE2 STORE",58000,4.3,50,Vietnam,No Brand,AMEE2 STORE,https://sg-test-11.slatic.net/p/aa98ed02b80215810ca947f632371a43.jpg,"[62540802, 7973]",213.0,0.5,62540802,7973,0,thoi_trang_nu
3141856308,"Áo khoác nỉ 4 túi form rộng thêu chữ nón to trùm đầu dây kéo cao ,tay bo chun xỏ ngón thời trang PTY68 STORE",168500,5.0,54,Vietnam,No Brand,PTY68 STORE ,https://vn-live-01.slatic.net/p/1370882ebab01695f3c75ce7d5362945.jpg,"[62540802, 62541801, 7975]",199.0,0.29,62540802,62541801,7975,thoi_trang_nu
3134833933,Quần Gió Lụa Hàn ống xoè rộng tôn chân thoải mái cạp Lưng Chun mã 225,99000,4.4,26,Vietnam,No Brand,Xưởng May Song Anh,https://sg-test-11.slatic.net/p/d43d3c97c0bf4dbfa453c6afc98bc1e0.jpg,"[62540802, 62541005, 7954]",113.0,0.5,62540802,62541005,7954,thoi_trang_nu
2309203130,ÁO CHỐNG NẮNG NỮ VẢI THUN LẠNH ĐỐM CO GIÃN DÁNG THỂ THAO,67900,4.8,168,Vietnam,OEM,Xưởng may Xubi,https://vn-live-01.slatic.net/p/126df1eba3f3c1ef6b84c99e00109acc.jpg,"[62540802, 62541801, 7975]",702.0,0.77,62540802,62541801,7975,thoi_trang_nu
2826260611,"(18-52kg) Autumn and Winter Bomber Jacket for Girls, Children's Bomber Jacket for Girls Aged 5-16, Smile Model, Thick Felt Baseball Jacket",95000,4.9,42,Vietnam,No Brand,Xưởng May Chi Chi 1,https://vn-live-01.slatic.net/p/985570f0f466c0b5a5ff96a1a096b627.jpg,"[62188201, 62540608, 1800, 1803]",126.0,0.5,62188201,62540608,1800,thoi_trang_nu
2393557059,ÁO GIÓ NỮ 2 LỚP LƯỚI TRƠN CHỐNG THẤM NƯỚC,87000,5.0,50,Vietnam,OEM,Xưởng may Xubi,https://vn-live-01.slatic.net/p/ca3026ed9f1b47474089fa3b64352ae6.jpg,"[42062401, 7483, 13209]",147.0,0.56,42062401,7483,13209,thoi_trang_nu
2630793912,"(Bigsize 50-95kg) Short-Sleeved Plain Croptop Shirt in Smooth Silk, Code SM108, Super Cute Youthful Dynamic Style",128000,5.0,260,Vietnam,No Brand,Múp Xinh Bigsize,https://vn-live-01.slatic.net/p/ac1fc55aefe39319a7d0e384784b3543.jpg,"[62540802, 62541801, 11164]",851.0,0.2,62540802,62541801,11164,thoi_trang_nu
1264145911,ĐẦM XÒE CÔNG SỞ SƠ MI KÈM THẮT LƯNG SANG TRỌNG-SIZE 40KG-78KG,99000,5.0,5,Vietnam,No Brand,SHOP BA MIỀN,https://vn-live-01.slatic.net/p/4de32c637de49d07cd4b152cb8f4ea80.jpg,"[62540802, 6396]",35.0,0.5,62540802,6396,0,thoi_trang_nu
3094178825,"IQANGEL Girls' Socks, Sweet Lolita Lace Bow Socks Women's Mid Tube Stockings Summer Thin",13720,5.0,26,China,IQANGEL,IQANGEL Shopping Mall,https://sg-test-11.slatic.net/p/667a1696588bb0c086a709824ffdb8f0.png,"[62188201, 62540608, 1800, 62542606, 4133]",46.0,0.35,62188201,62540608,1800,thoi_trang_nu
2403585589,ÁO SƠ MI TAY LỠ  PHỒNG CÁCH ĐIỆU,81200,4.9,64,Vietnam,No Brand,TI-EL SHOP 93,https://vn-live-01.slatic.net/p/e8a3a92aa496e3433204410ef3c4d907.jpg,"[62540802, 62541801, 11164]",260.0,0.45,62540802,62541801,11164,thoi_trang_nu
2541226688,Áo Ngực Nữ Không Gọng Đệm Mút Mỏng Ôm Ngực Mềm Mại Họa Tiết Dễ Thương Cute Cho Học Sinh,19900,4.9,881,Vietnam,Lizida,CZXC78.Selection,https://vn-live-01.slatic.net/p/78f0397e448740309022c4b96f2aa38a.jpg,"[62540204, 62541006, 7979]",4200.0,0.29,62540204,62541006,7979,thoi_trang_nu
2785782568,"Wide-Leg Pants That Look Like a Pleated Skirt, 102cm Long, High-Waisted, Zippered at the Back, Hacked Shape, Soft and Smooth Ruby Material with Youthful Drape Td831",119000,4.8,42,Vietnam,No Brand,FASHION Ánh Dương,https://vn-live-01.slatic.net/p/2ac450ea941672e7211e7162ec71cd66.jpg,"[62540802, 62541005, 7954]",140.0,0.34,62540802,62541005,7954,thoi_trang_nu
2045875563,"Quần short giả váy phối nút thời trang, Quần short giả váy siêu hót phối nút cực xinh, Chân váy chữ A lưng cao chất liệu kaki phong cách hàn quốc cá tính, Quần kaki nữ vạt bầu túi hộp xịn xò dễ phối đồ",85000,4.5,31,Vietnam,No Brand,DAU TAY STORE 1621608714,https://vn-live-01.slatic.net/p/b528b0b99c6eaf5e9b19a347cdf15a20.jpg,"[62540802, 62541005, 6401]",139.0,0.06,62540802,62541005,6401,thoi_trang_nu
2616256884,Quần Baggy Bigsize Nữ Vải Đũi Linen Cao Cấp Phong Cách Thời Trang Hàn Quốc Phù Hợp Mọi Lứa Tuổi,69500,4.9,625,Vietnam,No Brand,Thời trang kenchi,https://vn-live-01.slatic.net/p/124654df19e96d8d15aa32df1ed7a64f.jpg,"[62540802, 62541005, 7954]",1900.0,0.45,62540802,62541005,7954,thoi_trang_nu
2416376988,Quần Bò Nữ Quần Jeans Nữ Trơn Cotton 100% Co Giãn 4 Chiều Dáng Skinny  Lưng Cao Thời Trang Thiết Kế,149000,4.9,362,Vietnam,No Brand,hunglongfashion,https://vn-live-01.slatic.net/p/126cca770905a26340d8c9f8b447b603.jpg,"[62540802, 62541005, 6395]",1200.0,0.59,62540802,62541005,6395,thoi_trang_nu
2024825465,"Áo Thun nữ , Áo  3 lỗ nữ , Áo Thun Sát Nách Nữ Chất Cotton Thấm Hút Mồ Hôi Tốt T&T_store08",25000,4.8,532,Vietnam,OEM,T&T08_store,https://vn-live-01.slatic.net/p/c206bb942ed45a908393605407a63527.jpg,"[62540802, 62541801, 7932]",2100.0,0.55,62540802,62541801,7932,thoi_trang_nu
3169318523,(60-75kg) Women's Pajama Set with V-Neck Latin Silk Soft and Cool Silk Freesize    Lynh Pajamas,142800,5.0,30,Vietnam,No Brand,Lynh Pijama,https://sg-test-11.slatic.net/p/ea88793b03d07e41d1d9ae898d8b6d1e.jpg,"[62540204, 7985]",114.0,0.32,62540204,7985,0,thoi_trang_nu
3077055730,"Áo blouse tay phồng cổ vuông, áo croptop cổ vuông tay ngắn trễ vai T560",69000,3.9,11,Vietnam,No Brand,Thập Hạ Hoa,https://vn-live-01.slatic.net/p/5898fa894b5a7f0b501aabb77cfe6d45.png,"[62540802, 62541801, 11164]",46.0,0.46,62540802,62541801,11164,thoi_trang_nu
3244341132,"Elegant Women's Fashion Dress Made of High-Quality Lace with Elegant Floral Embroidery, Short Sleeves, Ruffled Collar, Elegant Flared Dress",185000,4.6,5,Vietnam,No Brand,ShopNimiu,https://vn-live-01.slatic.net/p/e8eeb6db0b604e348f279d22a691359c.jpg,"[62540802, 6396]",31.0,0.5,62540802,6396,0,thoi_trang_nu
2213090624,"Quần thun lửng nữ , quần thun lửng legging nữ, 3 quần 110k",45000,4.8,167,Vietnam,No Brand,RED ROSE _ STORE,https://vn-live-01.slatic.net/p/a6fe6b2702c991eec6d729f91e38037c.jpg,"[62540802, 62541005, 7954]",719.0,0.0,62540802,62541005,7954,thoi_trang_nu
3082977644,Đầm thời trang nữ chất voan in hoạ tiết hoa dáng dài cổ yếm hở vai sang trọng gợi cảm thích hợp đi chơi dạo phố,159000,4.4,12,Vietnam,No Brand,ShopNimiu,https://vn-live-01.slatic.net/p/8608375efeb83f417f38abb65a5c2926.jpg,"[62540802, 6396]",44.0,0.5,62540802,6396,0,thoi_trang_nu
2538760257,"Áo lót nữ cotton mỏng, nâng ngực nhỏ, thu gọn ngực thứ cấp, chống chảy xệ",13000,4.9,903,Vietnam,Lizida,CZXC78.Selection,https://vn-live-01.slatic.net/p/3617d4716116e7b44f1b47fdabdb0172.jpg,"[62540204, 62541006, 7979]",4000.0,0.33,62540204,62541006,7979,thoi_trang_nu
3050094203,4 Colors S-3XL Cotton Blend Solid Color Korean Style Loose V-neck Batwing Sleeve White Shirt for Women,123404,5.0,17,Vietnam,No Brand,XiaoTing CloThing,https://sg-test-11.slatic.net/p/f5e4f7bd5d1784548a5e5bb3556342b3.jpg,"[62540802, 62541801, 11164]",33.0,0.37,62540802,62541801,11164,thoi_trang_nu
899416183,[HCM]ĐẦM XÒE DỰ TIỆC SANG TRỌNG PHỐI NÚT SIÊU DỄ THƯƠNG,79000,4.4,27,Vietnam,No Brand,SHOP BA MIỀN,https://vn-live-01.slatic.net/p/6ec540ac1564810275939747bb01e163.jpg,"[62540802, 6396]",116.0,0.56,62540802,6396,0,thoi_trang_nu
2215867433,ÁO SƠ MI TAY DÀI  CỔ CÁCH ĐIỆU  KÈM PHỤ KIỆN NÚT 2 BÊN VAI (KÈM QUÀ TẶNG),99900,5.0,11,Vietnam,No Brand,TI-EL SHOP 93,https://vn-live-01.slatic.net/p/cf08118722b74d58be893c49db00ccb7.jpg,"[62540802, 62541801, 11164]",38.0,0.45,62540802,62541801,11164,thoi_trang_nu
958120690,[HCM]Áo chống nắng logo thêu thời trang- Hàng Y Hình,97500,4.6,53,Vietnam,No Brand,Kho Đồ Bộ Nữ,https://vn-live-01.slatic.net/p/df5915033325e3d2271e3290dbf37923.jpg,"[62540802, 62541801, 7975]",220.0,0.37,62540802,62541801,7975,thoi_trang_nu
445712836,[HCM]ĐẦM XÒE PHỐI TAY VOAN CỰC DỄ THƯƠNG,79000,4.2,8,Vietnam,No Brand,SHOP BA MIỀN,https://vn-live-01.slatic.net/p/7d727630b5556063cd43e2618a8bf551.jpg,"[62540802, 6396]",39.0,0.5,62540802,6396,0,thoi_trang_nu
2001491242,ÁO KHOÁT CHỐNG NẮNG NAM NỮ CAO CẤP 3 TRONG 1 TIỆN LỢI PHÙ HỢP VỚI MỌI LỨA TUỔI CÓ SIZE ĐẾN 100KG,109000,4.9,146,Vietnam,No Brand,HUỲNH PHẠM SHOP,https://vn-live-01.slatic.net/p/473bf9a8f8cdd9c2d7a1dca392191068.jpg,"[62540802, 62541801, 7975]",499.0,0.45,62540802,62541801,7975,thoi_trang_nu
2253064353,[MỚI - VOUCHER 15%] Kính cận form nhỏ đủ độ cận từ 0 - 4 độ nửa gọng nam nữ mã Y8045 - kheshop,78000,4.9,729,Vietnam,No Brand,Mắt Kính Thời Trang KHeshop,https://vn-live-01.slatic.net/p/16a14c1cc55ee3c2db2282b9220d1120.png,"[8943, 3504, 10100750, 13570]",2200.0,0.29,8943,3504,10100750,thoi_trang_nu
3065569937,ĐẦM TAY NGẮN MAXI KÈM HOA SIÊU DỄ THƯƠNG,99000,4.9,32,Vietnam,No Brand,HUỲNH PHẠM SHOP,https://vn-live-01.slatic.net/p/261340d8d38d818c1fde5a6da14dd70b.jpg,"[62540802, 6396]",96.0,0.5,62540802,6396,0,thoi_trang_nu
3194295716,QIAOXIZI | Fashionable Loose T-shirt for Middle-aged Women,161000,5.0,24,China,QIAOXIZI,QXZ FASHION,https://filebroker-cdn.lazada.vn/kf/S0856a52d002645c3b375f5b75065d104I.jpg,"[62540802, 11181, 11183]",65.0,0.73,62540802,11181,11183,thoi_trang_nu
2663801116,Women's T-Shirt with Many Prints in Korean Style Cool Short-Sleeved Round Neck T-Shirt for Women,65000,4.8,72,Vietnam,No Brand,Linh Nhím Clothing,https://vn-live-01.slatic.net/p/87c482060b08d837cdb9f01088857cba.jpg,"[62540802, 62541801, 7932]",215.0,0.19,62540802,62541801,7932,thoi_trang_nu
2725793092,Pijama tay dài cổ vuông bộ đồ ngủ nữ pijama tiểu thư dài tay mặc nhà thu đông CARY,39000,4.6,89,Vietnam,No Brand,CHILI đồ ngủ nữ,https://vn-live-01.slatic.net/p/f86afce86538de9cde120aecd3d40dee.jpg,"[62540204, 7985]",364.0,0.5,62540204,7985,0,thoi_trang_nu
2016115719,"Two-Piece Silk Pajamas with Lace Trim, Sexy Two-Piece Pajamas, Soft and Cool for Summer Wear, Attractive",47000,4.4,25,Vietnam,No Brand,CHILI đồ ngủ nữ,https://vn-live-01.slatic.net/p/247abc4c84802e66be0149fbbf7b1eaa.jpg,"[62540204, 7985]",126.0,0.5,62540204,7985,0,thoi_trang_nu
2205793953,Đồ ngủ nữ pijama mặc nhà bộ ngủ hoạt hình cộc tay quần đùi mùa hè dễ thương,48999,4.8,658,Vietnam,No Brand,CHILI đồ ngủ nữ,https://filebroker-cdn.lazada.vn/kf/S80ba891d84cd45a3a748feb1f18e6f05k.jpg,"[62540204, 7985]",2500.0,0.51,62540204,7985,0,thoi_trang_nu
2891839024,"Áo Khoác Nỉ, Áo Hoodie Khóa Vải Nỉ Cotton Ấm Áp Mềm Mịn, Hình Trái Tim Love Art Nhỏ Xinh Dành Cho Bé",89000,4.9,104,Vietnam,No Brand,Thảo Đặng Shop,https://sg-test-11.slatic.net/p/7aa7819f660b105318bb9ae7d1d4a34f.jpg,"[62540802, 62541801, 14273]",424.0,0.11,62540802,62541801,14273,thoi_trang_nu
2327978385,Đầm thời trang nữ mặc đi tiệc chất voan chinfon cao cấp  bèo trên thân áo sát nách tay váy xoè dập ly maxi qua gối 2 màu hồng và xanh,89000,4.8,94,Vietnam,No Brand,ShopNimiu,https://vn-live-01.slatic.net/p/dfdafea5e9454e098951d199e1b01834.jpg,"[62540802, 6396]",291.0,0.46,62540802,6396,0,thoi_trang_nu
3187214004,PANPIA Hai Lớp Lụa Organza Scrunchies Ngọt Ngào Hoa Tóc Ban Nhạc Cho Cô Gái Tóc Đuôi Ngựa Chủ Cao Su Ban Nhạc Tóc Quan Hệ Tóc Phụ Kiện Tóc,10721,4.8,0,China,PANPIA,PANPIA Vietnam,https://sg-test-11.slatic.net/p/395775becbfe5f2aa1c6d3f22e4bebdf.jpg,"[8943, 7811, 7827]",31.0,0.44,8943,7811,7827,thoi_trang_nu
784476356,"QUẦN ĐÙI THUN COTTON MỀM MÁT LOẠI 1, quần short thun nữ",20600,4.7,520,Vietnam,No Brand,SHOP KEM 1585795790,https://vn-live-01.slatic.net/p/7583ca9d35bc07ab803b586ad6f3ba0b.jpg,"[62540802, 62541005, 11170]",4200.0,0.46,62540802,62541005,11170,thoi_trang_nu
2706039140,Áo chống nắng nữ - Áo chống nắng hot nhất 50k,50000,4.7,20,Vietnam,No Brand,Thanh Huyen Luxury Peerage,https://filebroker-cdn.lazada.vn/kf/S1db687ebb9f943d4b74e3c7d9a576201n.jpg,"[62540802, 62541801, 7975]",53.0,0.0,62540802,62541801,7975,thoi_trang_nu
3063932650,[Combo 2 quần] Quần Ống Rộng Chất Đũi Cạp Chun Lưng Cao dài 100-104cm phong cách nhật bản Lên Dáng Siêu Xinh,59000,4.9,17,Vietnam,No Brand,Xưởng quần Tây Nữ 3A,https://sg-test-11.slatic.net/p/93a63910ca6e422f04149d09f35b5d81.jpg,"[62540802, 62541005, 7954]",49.0,0.5,62540802,62541005,7954,thoi_trang_nu
2509281772,"Quần Jean Nữ Skinny Co Giãn – Wash Nhẹ. Thời Trang, Ôm Dáng, Nhiều Màu, Size 40–60kg",13900,4.8,1446,Vietnam,No Brand,d3odSmYq.Selection,https://vn-live-01.slatic.net/p/332fb64a5ae9b68df6f6f66e4cc1f126.jpg,"[62540802, 62541801, 6399]",4100.0,0.33,62540802,62541801,6399,thoi_trang_nu
3197511164,JIFANPAUL | Fashionable Cross Strap Sandals for Women Summer 2025,84000,4.2,5,China,JIFANPAUL,JIFANPAUL Global,https://filebroker-cdn.lazada.vn/kf/Sb82c873be48340f5a90a3ad39ef5455ex.jpg,"[62540402, 62542603, 11150]",12.0,0.22,62540402,62542603,11150,thoi_trang_nu
3196360045,HUAXUNRAN | Comfortable Loose-Fit Cotton Short Sleeve T-Shirt for Women,187000,4.6,7,China,HUAXUNRAN,HUAXUNRAN,https://filebroker-cdn.lazada.vn/kf/S92777ba276754f6bab75139120dcf616f.jpg,"[62540802, 11181, 11183]",13.0,0.77,62540802,11181,11183,thoi_trang_nu
